t,D1,D2,scale,sc_length,rapt
1.10020000000E-01,2.68431000000E-01,2.60470000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.15013000000E-01,2.69348000000E-01,2.61470000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.20003000000E-01,2.70242000000E-01,2.62504000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.25015000000E-01,2.70708000000E-01,2.63204000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.30006000000E-01,2.71142000000E-01,2.63826000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.35020000000E-01,2.71801000000E-01,2.64632000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.40015000000E-01,2.72318000000E-01,2.65336000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.45012000000E-01,2.72673000000E-01,2.65864000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.50016000000E-01,2.73134000000E-01,2.66437000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.55006000000E-01,2.73685000000E-01,2.67054000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.60003000000E-01,2.74057000000E-01,2.67469000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.65010000000E-01,2.74369000000E-01,2.67795000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.70003000000E-01,2.74800000000E-01,2.68224000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.75005000000E-01,2.75301000000E-01,2.68756000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.80017000000E-01,2.75713000000E-01,2.69258000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.85017000000E-01,2.76027000000E-01,2.69702000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.90004000000E-01,2.76268000000E-01,2.70087000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
1.95001000000E-01,2.76566000000E-01,2.70524000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.00009000000E-01,2.76905000000E-01,2.71002000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.05008000000E-01,2.77014000000E-01,2.71297000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.10017000000E-01,2.76224000000E-01,2.70809000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.15018000000E-01,2.73924000000E-01,2.68940000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.20009000000E-01,2.69983000000E-01,2.65493000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.25014000000E-01,2.64806000000E-01,2.60774000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.30013000000E-01,2.58748000000E-01,2.55108000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.35008000000E-01,2.51998000000E-01,2.48683000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.40018000000E-01,2.46082000000E-01,2.43000000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.45003000000E-01,2.38384000000E-01,2.35519000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.50007000000E-01,2.29928000000E-01,2.27189000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.55008000000E-01,2.23517000000E-01,2.20797000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.60009000000E-01,2.17590000000E-01,2.14855000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.65009000000E-01,2.12042000000E-01,2.09282000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.70010000000E-01,2.06943000000E-01,2.04147000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.75012000000E-01,2.02419000000E-01,1.99564000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.80016000000E-01,1.98286000000E-01,1.95371000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.85004000000E-01,1.94458000000E-01,1.91492000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.90013000000E-01,1.90867000000E-01,1.87859000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
2.95007000000E-01,1.87518000000E-01,1.84471000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.00005000000E-01,1.84400000000E-01,1.81312000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.05007000000E-01,1.81483000000E-01,1.78353000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.10013000000E-01,1.78773000000E-01,1.75589000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.15002000000E-01,1.76249000000E-01,1.72995000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.20015000000E-01,1.73855000000E-01,1.70526000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.25015000000E-01,1.71596000000E-01,1.68199000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.30018000000E-01,1.69462000000E-01,1.66007000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.35004000000E-01,1.67423000000E-01,1.63926000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.40012000000E-01,1.65494000000E-01,1.61958000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.45004000000E-01,1.63693000000E-01,1.60121000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
3.50014000000E-01,1.62032000000E-01,1.58416000000E-01,1.00000000000E+00,1.00000000000E+00,8.50000000000E-01
-3.99979000000E-02,1.87790000000E-09,2.11267000000E-09,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-3.49358000000E-02,2.04873000000E-02,1.86540000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-2.99608000000E-02,3.67047000000E-02,3.19776000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-2.49792000000E-02,5.16247000000E-02,4.36889000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-1.99106000000E-02,6.38592000000E-02,5.35701000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-1.49994000000E-02,7.23031000000E-02,6.10968000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-9.88422000000E-03,7.90106000000E-02,6.75954000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-4.87345000000E-03,9.64862000000E-02,8.24012000000E-02,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
7.42623000000E-05,1.25095000000E-01,1.08616000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
5.07555000000E-03,1.52982000000E-01,1.36283000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.00382000000E-02,1.73835000000E-01,1.59153000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.50147000000E-02,1.89567000000E-01,1.77252000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.00250000000E-02,2.05439000000E-01,1.93386000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.50033000000E-02,2.24095000000E-01,2.10147000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.00216000000E-02,2.39932000000E-01,2.23805000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.01055000000E-02,2.40677000000E-01,2.25455000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.50091000000E-02,2.47324000000E-01,2.33761000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
4.00176000000E-02,2.48772000000E-01,2.36857000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
4.50152000000E-02,2.51971000000E-01,2.40484000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
5.00126000000E-02,2.56131000000E-01,2.44710000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
5.50220000000E-02,2.56545000000E-01,2.46123000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
6.00224000000E-02,2.59558000000E-01,2.48567000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
6.50074000000E-02,2.63120000000E-01,2.52321000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
7.00140000000E-02,2.63147000000E-01,2.52775000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
7.50203000000E-02,2.63474000000E-01,2.53169000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
8.00048000000E-02,2.64711000000E-01,2.54338000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
8.50219000000E-02,2.65714000000E-01,2.55448000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
9.00029000000E-02,2.65846000000E-01,2.55920000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
9.50019000000E-02,2.65953000000E-01,2.56262000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.00015000000E-01,2.66788000000E-01,2.57190000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.05021000000E-01,2.67515000000E-01,2.58120000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.10012000000E-01,2.68043000000E-01,2.58870000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.15020000000E-01,2.68938000000E-01,2.59865000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.20006000000E-01,2.69824000000E-01,2.60914000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.25006000000E-01,2.70246000000E-01,2.61604000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.30008000000E-01,2.70622000000E-01,2.62202000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.35015000000E-01,2.71208000000E-01,2.62959000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.40007000000E-01,2.71705000000E-01,2.63658000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.45001000000E-01,2.72042000000E-01,2.64192000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.50018000000E-01,2.72467000000E-01,2.64767000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.55001000000E-01,2.72982000000E-01,2.65381000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.60010000000E-01,2.73365000000E-01,2.65832000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.65009000000E-01,2.73693000000E-01,2.66182000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.70012000000E-01,2.74100000000E-01,2.66602000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.75000000000E-01,2.74515000000E-01,2.67070000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.80018000000E-01,2.74792000000E-01,2.67466000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.85006000000E-01,2.75011000000E-01,2.67830000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.90005000000E-01,2.75275000000E-01,2.68231000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
1.95013000000E-01,2.75595000000E-01,2.68684000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.00014000000E-01,2.75888000000E-01,2.69126000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.05006000000E-01,2.75912000000E-01,2.69361000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.10005000000E-01,2.75059000000E-01,2.68825000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.15014000000E-01,2.73563000000E-01,2.67669000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.20016000000E-01,2.68700000000E-01,2.63443000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.25013000000E-01,2.63468000000E-01,2.58717000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.30000000000E-01,2.58692000000E-01,2.54304000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.35009000000E-01,2.50481000000E-01,2.46548000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.40001000000E-01,2.43063000000E-01,2.39462000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.45000000000E-01,2.35451000000E-01,2.32113000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.50012000000E-01,2.28213000000E-01,2.25053000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.55008000000E-01,2.21647000000E-01,2.18565000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.60004000000E-01,2.15599000000E-01,2.12549000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.65012000000E-01,2.09974000000E-01,2.06935000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.70012000000E-01,2.04871000000E-01,2.01811000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.75001000000E-01,2.00358000000E-01,1.97248000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.80012000000E-01,1.96201000000E-01,1.93050000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.85001000000E-01,1.92359000000E-01,1.89179000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.90014000000E-01,1.88768000000E-01,1.85562000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
2.95002000000E-01,1.85452000000E-01,1.82222000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.00007000000E-01,1.82349000000E-01,1.79098000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.05008000000E-01,1.79465000000E-01,1.76187000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.10004000000E-01,1.76795000000E-01,1.73472000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.15000000000E-01,1.74285000000E-01,1.70906000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.20013000000E-01,1.71896000000E-01,1.68460000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.25011000000E-01,1.69636000000E-01,1.66144000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.30011000000E-01,1.67523000000E-01,1.63974000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.35012000000E-01,1.65537000000E-01,1.61946000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.40013000000E-01,1.63642000000E-01,1.60024000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.45011000000E-01,1.61823000000E-01,1.58196000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
3.50004000000E-01,1.60171000000E-01,1.56524000000E-01,1.00000000000E+00,1.00000000000E+00,1.05000000000E+00
-3.99979000000E-02,1.87875000000E-09,2.11357000000E-09,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-3.49045000000E-02,2.04772000000E-02,1.86385000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-2.99183000000E-02,3.67751000000E-02,3.20359000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-2.49659000000E-02,5.16389000000E-02,4.36997000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-1.99542000000E-02,6.38055000000E-02,5.35125000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-1.49797000000E-02,7.23471000000E-02,6.11156000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-9.91966000000E-03,7.89767000000E-02,6.75224000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-4.92316000000E-03,9.62525000000E-02,8.21465000000E-02,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
5.52683000000E-06,1.24728000000E-01,1.08125000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
5.01552000000E-03,1.52850000000E-01,1.35784000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.00103000000E-02,1.74019000000E-01,1.58733000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.50265000000E-02,1.89876000000E-01,1.76837000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.00016000000E-02,2.05608000000E-01,1.92787000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.50103000000E-02,2.24405000000E-01,2.09627000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.00036000000E-02,2.40877000000E-01,2.24708000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.23443000000E-02,2.48455000000E-01,2.32613000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.50145000000E-02,2.47885000000E-01,2.33534000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
4.00172000000E-02,2.49215000000E-01,2.36502000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
4.50097000000E-02,2.52155000000E-01,2.39729000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
5.00237000000E-02,2.56282000000E-01,2.43939000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
5.50125000000E-02,2.56613000000E-01,2.45337000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
6.00221000000E-02,2.59667000000E-01,2.48110000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
6.50048000000E-02,2.63164000000E-01,2.51608000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
7.00219000000E-02,2.63108000000E-01,2.51997000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
7.50168000000E-02,2.63372000000E-01,2.52328000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
8.00219000000E-02,2.64593000000E-01,2.53499000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
8.50120000000E-02,2.65627000000E-01,2.54636000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
9.00140000000E-02,2.65752000000E-01,2.55114000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
9.50184000000E-02,2.65813000000E-01,2.55425000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.00020000000E-01,2.66604000000E-01,2.56322000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.05003000000E-01,2.67247000000E-01,2.57137000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.10010000000E-01,2.67778000000E-01,2.57957000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.15017000000E-01,2.68660000000E-01,2.58947000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.20019000000E-01,2.69571000000E-01,2.60018000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.25016000000E-01,2.70009000000E-01,2.60726000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.30007000000E-01,2.70351000000E-01,2.61302000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.35020000000E-01,2.70919000000E-01,2.62049000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.40018000000E-01,2.71397000000E-01,2.62743000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.45019000000E-01,2.71706000000E-01,2.63258000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.50004000000E-01,2.72098000000E-01,2.63805000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.55017000000E-01,2.72585000000E-01,2.64399000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.60003000000E-01,2.72913000000E-01,2.64812000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.65004000000E-01,2.73185000000E-01,2.65121000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.70014000000E-01,2.73541000000E-01,2.65499000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.75018000000E-01,2.73935000000E-01,2.65950000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.80018000000E-01,2.74219000000E-01,2.66355000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.85002000000E-01,2.74439000000E-01,2.66723000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.90002000000E-01,2.74675000000E-01,2.67101000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
1.95000000000E-01,2.74934000000E-01,2.67507000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.00010000000E-01,2.75203000000E-01,2.67926000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.05004000000E-01,2.75251000000E-01,2.68174000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.10015000000E-01,2.74415000000E-01,2.67662000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.15001000000E-01,2.72037000000E-01,2.65762000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.20004000000E-01,2.67991000000E-01,2.62277000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.25016000000E-01,2.63959000000E-01,2.58700000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.30014000000E-01,2.57848000000E-01,2.53088000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.35012000000E-01,2.49619000000E-01,2.45363000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.40008000000E-01,2.42146000000E-01,2.38272000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.45002000000E-01,2.34466000000E-01,2.30908000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.50001000000E-01,2.27253000000E-01,2.23908000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.55012000000E-01,2.20676000000E-01,2.17455000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.60000000000E-01,2.14624000000E-01,2.11475000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.65008000000E-01,2.09000000000E-01,2.05889000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.70004000000E-01,2.03945000000E-01,2.00835000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.75009000000E-01,1.99443000000E-01,1.96300000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.80010000000E-01,1.95291000000E-01,1.92125000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.85007000000E-01,1.91442000000E-01,1.88259000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.90002000000E-01,1.87887000000E-01,1.84689000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
2.95011000000E-01,1.84600000000E-01,1.81383000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.00007000000E-01,1.81556000000E-01,1.78321000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.05005000000E-01,1.78700000000E-01,1.75452000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.10003000000E-01,1.76026000000E-01,1.72755000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.15013000000E-01,1.73507000000E-01,1.70197000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.20008000000E-01,1.71157000000E-01,1.67796000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.25012000000E-01,1.68940000000E-01,1.65526000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.30008000000E-01,1.66844000000E-01,1.63383000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.35007000000E-01,1.64864000000E-01,1.61365000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.40009000000E-01,1.62976000000E-01,1.59451000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.45002000000E-01,1.61203000000E-01,1.57659000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
3.50003000000E-01,1.59553000000E-01,1.55989000000E-01,1.00000000000E+00,1.00000000000E+00,1.20000000000E+00
-3.99979000000E-02,1.87811000000E-09,2.11288000000E-09,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-3.49748000000E-02,2.02388000000E-02,1.83983000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-2.99916000000E-02,3.66354000000E-02,3.18482000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-2.49424000000E-02,5.17587000000E-02,4.37474000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-1.99909000000E-02,6.37320000000E-02,5.34395000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-1.48988000000E-02,7.08027000000E-02,5.95124000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-9.97792000000E-03,7.89456000000E-02,6.74673000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
-4.96049000000E-03,9.61983000000E-02,8.20621000000E-02,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
5.13794000000E-05,1.25108000000E-01,1.08396000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
5.03014000000E-03,1.53020000000E-01,1.35741000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.00133000000E-02,1.74249000000E-01,1.58617000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
1.50171000000E-02,1.90084000000E-01,1.76629000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.00149000000E-02,2.05864000000E-01,1.92598000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
2.50099000000E-02,2.24574000000E-01,2.09321000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.00157000000E-02,2.41055000000E-01,2.24385000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.50132000000E-02,2.47783000000E-01,2.32731000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
3.65853000000E-02,2.47240000000E-01,2.33049000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
4.00004000000E-02,2.48337000000E-01,2.35123000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
4.50118000000E-02,2.51538000000E-01,2.38747000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
5.00194000000E-02,2.56322000000E-01,2.43492000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
5.50211000000E-02,2.56604000000E-01,2.44895000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
6.00079000000E-02,2.59631000000E-01,2.47679000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
6.50003000000E-02,2.63112000000E-01,2.51166000000E-01,1.00000000000E+00,1.00000000000E+00,1.25000000000E+00
